source_file	href	candidate_paths
index.html	/time/dera-murad-jamali	/tmp/opencode/worldtime/time/dera-murad-jamali/index.html|/tmp/opencode/worldtime/time/dera-murad-jamali|/tmp/opencode/worldtime/time/dera-murad-jamali.html
index.html	/time/dharan	/tmp/opencode/worldtime/time/dharan/index.html|/tmp/opencode/worldtime/time/dharan|/tmp/opencode/worldtime/time/dharan.html
index.html	/time/dushanbe	/tmp/opencode/worldtime/time/dushanbe/index.html|/tmp/opencode/worldtime/time/dushanbe|/tmp/opencode/worldtime/time/dushanbe.html
index.html	/time/fiji	/tmp/opencode/worldtime/time/fiji/index.html|/tmp/opencode/worldtime/time/fiji|/tmp/opencode/worldtime/time/fiji.html
index.html	/time/galle	/tmp/opencode/worldtime/time/galle/index.html|/tmp/opencode/worldtime/time/galle|/tmp/opencode/worldtime/time/galle.html
index.html	/time/guam	/tmp/opencode/worldtime/time/guam/index.html|/tmp/opencode/worldtime/time/guam|/tmp/opencode/worldtime/time/guam.html
index.html	/time/gwadar	/tmp/opencode/worldtime/time/gwadar/index.html|/tmp/opencode/worldtime/time/gwadar|/tmp/opencode/worldtime/time/gwadar.html
index.html	/time/hafizabad	/tmp/opencode/worldtime/time/hafizabad/index.html|/tmp/opencode/worldtime/time/hafizabad|/tmp/opencode/worldtime/time/hafizabad.html
index.html	/time/haikou	/tmp/opencode/worldtime/time/haikou/index.html|/tmp/opencode/worldtime/time/haikou|/tmp/opencode/worldtime/time/haikou.html
index.html	/time/hamamatsu	/tmp/opencode/worldtime/time/hamamatsu/index.html|/tmp/opencode/worldtime/time/hamamatsu|/tmp/opencode/worldtime/time/hamamatsu.html
index.html	/time/hanoi	/tmp/opencode/worldtime/time/hanoi/index.html|/tmp/opencode/worldtime/time/hanoi|/tmp/opencode/worldtime/time/hanoi.html
index.html	/time/hat-yai	/tmp/opencode/worldtime/time/hat-yai/index.html|/tmp/opencode/worldtime/time/hat-yai|/tmp/opencode/worldtime/time/hat-yai.html
index.html	/time/hawaii	/tmp/opencode/worldtime/time/hawaii/index.html|/tmp/opencode/worldtime/time/hawaii|/tmp/opencode/worldtime/time/hawaii.html
index.html	/time/hefei	/tmp/opencode/worldtime/time/hefei/index.html|/tmp/opencode/worldtime/time/hefei|/tmp/opencode/worldtime/time/hefei.html
index.html	/time/hyderabad-pakistan	/tmp/opencode/worldtime/time/hyderabad-pakistan/index.html|/tmp/opencode/worldtime/time/hyderabad-pakistan|/tmp/opencode/worldtime/time/hyderabad-pakistan.html
index.html	/time/jacobabad	/tmp/opencode/worldtime/time/jacobabad/index.html|/tmp/opencode/worldtime/time/jacobabad|/tmp/opencode/worldtime/time/jacobabad.html
index.html	/time/jaffna	/tmp/opencode/worldtime/time/jaffna/index.html|/tmp/opencode/worldtime/time/jaffna|/tmp/opencode/worldtime/time/jaffna.html
index.html	/time/janakpur	/tmp/opencode/worldtime/time/janakpur/index.html|/tmp/opencode/worldtime/time/janakpur|/tmp/opencode/worldtime/time/janakpur.html
index.html	/time/jerusalem	/tmp/opencode/worldtime/time/jerusalem/index.html|/tmp/opencode/worldtime/time/jerusalem|/tmp/opencode/worldtime/time/jerusalem.html
index.html	/time/jhang	/tmp/opencode/worldtime/time/jhang/index.html|/tmp/opencode/worldtime/time/jhang|/tmp/opencode/worldtime/time/jhang.html
index.html	/time/kabul	/tmp/opencode/worldtime/time/kabul/index.html|/tmp/opencode/worldtime/time/kabul|/tmp/opencode/worldtime/time/kabul.html
index.html	/time/kagoshima	/tmp/opencode/worldtime/time/kagoshima/index.html|/tmp/opencode/worldtime/time/kagoshima|/tmp/opencode/worldtime/time/kagoshima.html
index.html	/time/kasur	/tmp/opencode/worldtime/time/kasur/index.html|/tmp/opencode/worldtime/time/kasur|/tmp/opencode/worldtime/time/kasur.html
index.html	/time/kathmandu	/tmp/opencode/worldtime/time/kathmandu/index.html|/tmp/opencode/worldtime/time/kathmandu|/tmp/opencode/worldtime/time/kathmandu.html
index.html	/time/kharan	/tmp/opencode/worldtime/time/kharan/index.html|/tmp/opencode/worldtime/time/kharan|/tmp/opencode/worldtime/time/kharan.html
index.html	/time/khon-kaen	/tmp/opencode/worldtime/time/khon-kaen/index.html|/tmp/opencode/worldtime/time/khon-kaen|/tmp/opencode/worldtime/time/khon-kaen.html
index.html	/time/kohat	/tmp/opencode/worldtime/time/kohat/index.html|/tmp/opencode/worldtime/time/kohat|/tmp/opencode/worldtime/time/kohat.html
index.html	/time/kohlu	/tmp/opencode/worldtime/time/kohlu/index.html|/tmp/opencode/worldtime/time/kohlu|/tmp/opencode/worldtime/time/kohlu.html
index.html	/time/kumamoto	/tmp/opencode/worldtime/time/kumamoto/index.html|/tmp/opencode/worldtime/time/kumamoto|/tmp/opencode/worldtime/time/kumamoto.html
index.html	/time/lalitpur	/tmp/opencode/worldtime/time/lalitpur/index.html|/tmp/opencode/worldtime/time/lalitpur|/tmp/opencode/worldtime/time/lalitpur.html
index.html	/time/lanzhou	/tmp/opencode/worldtime/time/lanzhou/index.html|/tmp/opencode/worldtime/time/lanzhou|/tmp/opencode/worldtime/time/lanzhou.html
index.html	/time/larkana	/tmp/opencode/worldtime/time/larkana/index.html|/tmp/opencode/worldtime/time/larkana|/tmp/opencode/worldtime/time/larkana.html
index.html	/time/male	/tmp/opencode/worldtime/time/male/index.html|/tmp/opencode/worldtime/time/male|/tmp/opencode/worldtime/time/male.html
index.html	/time/mandi-bahauddin	/tmp/opencode/worldtime/time/mandi-bahauddin/index.html|/tmp/opencode/worldtime/time/mandi-bahauddin|/tmp/opencode/worldtime/time/mandi-bahauddin.html
index.html	/time/mansehra	/tmp/opencode/worldtime/time/mansehra/index.html|/tmp/opencode/worldtime/time/mansehra|/tmp/opencode/worldtime/time/mansehra.html
index.html	/time/mardan	/tmp/opencode/worldtime/time/mardan/index.html|/tmp/opencode/worldtime/time/mardan|/tmp/opencode/worldtime/time/mardan.html
index.html	/time/mirpur-khas	/tmp/opencode/worldtime/time/mirpur-khas/index.html|/tmp/opencode/worldtime/time/mirpur-khas|/tmp/opencode/worldtime/time/mirpur-khas.html
index.html	/time/nakhon-ratchasima	/tmp/opencode/worldtime/time/nakhon-ratchasima/index.html|/tmp/opencode/worldtime/time/nakhon-ratchasima|/tmp/opencode/worldtime/time/nakhon-ratchasima.html
index.html	/time/nanchang	/tmp/opencode/worldtime/time/nanchang/index.html|/tmp/opencode/worldtime/time/nanchang|/tmp/opencode/worldtime/time/nanchang.html
index.html	/time/nanjing	/tmp/opencode/worldtime/time/nanjing/index.html|/tmp/opencode/worldtime/time/nanjing|/tmp/opencode/worldtime/time/nanjing.html
index.html	/time/nanning	/tmp/opencode/worldtime/time/nanning/index.html|/tmp/opencode/worldtime/time/nanning|/tmp/opencode/worldtime/time/nanning.html
index.html	/time/nasirabad	/tmp/opencode/worldtime/time/nasirabad/index.html|/tmp/opencode/worldtime/time/nasirabad|/tmp/opencode/worldtime/time/nasirabad.html
index.html	/time/nawabshah	/tmp/opencode/worldtime/time/nawabshah/index.html|/tmp/opencode/worldtime/time/nawabshah|/tmp/opencode/worldtime/time/nawabshah.html
index.html	/time/naypyidaw	/tmp/opencode/worldtime/time/naypyidaw/index.html|/tmp/opencode/worldtime/time/naypyidaw|/tmp/opencode/worldtime/time/naypyidaw.html
index.html	/time/niigata	/tmp/opencode/worldtime/time/niigata/index.html|/tmp/opencode/worldtime/time/niigata|/tmp/opencode/worldtime/time/niigata.html
index.html	/time/ningbo	/tmp/opencode/worldtime/time/ningbo/index.html|/tmp/opencode/worldtime/time/ningbo|/tmp/opencode/worldtime/time/ningbo.html
index.html	/time/nowshera	/tmp/opencode/worldtime/time/nowshera/index.html|/tmp/opencode/worldtime/time/nowshera|/tmp/opencode/worldtime/time/nowshera.html
index.html	/time/okara	/tmp/opencode/worldtime/time/okara/index.html|/tmp/opencode/worldtime/time/okara|/tmp/opencode/worldtime/time/okara.html
index.html	/time/okayama	/tmp/opencode/worldtime/time/okayama/index.html|/tmp/opencode/worldtime/time/okayama|/tmp/opencode/worldtime/time/okayama.html
index.html	/time/palau	/tmp/opencode/worldtime/time/palau/index.html|/tmp/opencode/worldtime/time/palau|/tmp/opencode/worldtime/time/palau.html
index.html	/time/pyongyang	/tmp/opencode/worldtime/time/pyongyang/index.html|/tmp/opencode/worldtime/time/pyongyang|/tmp/opencode/worldtime/time/pyongyang.html
index.html	/time/rajshahi	/tmp/opencode/worldtime/time/rajshahi/index.html|/tmp/opencode/worldtime/time/rajshahi|/tmp/opencode/worldtime/time/rajshahi.html
index.html	/time/sahiwal	/tmp/opencode/worldtime/time/sahiwal/index.html|/tmp/opencode/worldtime/time/sahiwal|/tmp/opencode/worldtime/time/sahiwal.html
index.html	/time/saitama	/tmp/opencode/worldtime/time/saitama/index.html|/tmp/opencode/worldtime/time/saitama|/tmp/opencode/worldtime/time/saitama.html
index.html	/time/sakai	/tmp/opencode/worldtime/time/sakai/index.html|/tmp/opencode/worldtime/time/sakai|/tmp/opencode/worldtime/time/sakai.html
index.html	/time/sao-paulo	/tmp/opencode/worldtime/time/sao-paulo/index.html|/tmp/opencode/worldtime/time/sao-paulo|/tmp/opencode/worldtime/time/sao-paulo.html
index.html	/time/sargodha	/tmp/opencode/worldtime/time/sargodha/index.html|/tmp/opencode/worldtime/time/sargodha|/tmp/opencode/worldtime/time/sargodha.html
index.html	/time/sheikhupura	/tmp/opencode/worldtime/time/sheikhupura/index.html|/tmp/opencode/worldtime/time/sheikhupura|/tmp/opencode/worldtime/time/sheikhupura.html
index.html	/time/shikarpur	/tmp/opencode/worldtime/time/shikarpur/index.html|/tmp/opencode/worldtime/time/shikarpur|/tmp/opencode/worldtime/time/shikarpur.html
index.html	/time/sialkot	/tmp/opencode/worldtime/time/sialkot/index.html|/tmp/opencode/worldtime/time/sialkot|/tmp/opencode/worldtime/time/sialkot.html
index.html	/time/sibi	/tmp/opencode/worldtime/time/sibi/index.html|/tmp/opencode/worldtime/time/sibi|/tmp/opencode/worldtime/time/sibi.html
index.html	/time/simara	/tmp/opencode/worldtime/time/simara/index.html|/tmp/opencode/worldtime/time/simara|/tmp/opencode/worldtime/time/simara.html
index.html	/time/songkhla	/tmp/opencode/worldtime/time/songkhla/index.html|/tmp/opencode/worldtime/time/songkhla|/tmp/opencode/worldtime/time/songkhla.html
index.html	/time/sukkur	/tmp/opencode/worldtime/time/sukkur/index.html|/tmp/opencode/worldtime/time/sukkur|/tmp/opencode/worldtime/time/sukkur.html
index.html	/time/surat-thani	/tmp/opencode/worldtime/time/surat-thani/index.html|/tmp/opencode/worldtime/time/surat-thani|/tmp/opencode/worldtime/time/surat-thani.html
index.html	/time/swat	/tmp/opencode/worldtime/time/swat/index.html|/tmp/opencode/worldtime/time/swat|/tmp/opencode/worldtime/time/swat.html
index.html	/time/tel-aviv	/tmp/opencode/worldtime/time/tel-aviv/index.html|/tmp/opencode/worldtime/time/tel-aviv|/tmp/opencode/worldtime/time/tel-aviv.html
index.html	/time/turbat	/tmp/opencode/worldtime/time/turbat/index.html|/tmp/opencode/worldtime/time/turbat|/tmp/opencode/worldtime/time/turbat.html
index.html	/time/udon-thani	/tmp/opencode/worldtime/time/udon-thani/index.html|/tmp/opencode/worldtime/time/udon-thani|/tmp/opencode/worldtime/time/udon-thani.html
index.html	/time/vehari	/tmp/opencode/worldtime/time/vehari/index.html|/tmp/opencode/worldtime/time/vehari|/tmp/opencode/worldtime/time/vehari.html
index.html	/time/wulumuqi	/tmp/opencode/worldtime/time/wulumuqi/index.html|/tmp/opencode/worldtime/time/wulumuqi|/tmp/opencode/worldtime/time/wulumuqi.html
index.html	/time/wuxi	/tmp/opencode/worldtime/time/wuxi/index.html|/tmp/opencode/worldtime/time/wuxi|/tmp/opencode/worldtime/time/wuxi.html
index.html	/time/xian	/tmp/opencode/worldtime/time/xian/index.html|/tmp/opencode/worldtime/time/xian|/tmp/opencode/worldtime/time/xian.html
index.html	/time/yinchuan	/tmp/opencode/worldtime/time/yinchuan/index.html|/tmp/opencode/worldtime/time/yinchuan|/tmp/opencode/worldtime/time/yinchuan.html
it/index.html	/	/index.html|/tmp/opencode/worldtime|/tmp/opencode/worldtime/.html
it/index.html	/it/dst-2026-worldwide	/tmp/opencode/worldtime/it/dst-2026-worldwide/index.html|/tmp/opencode/worldtime/it/dst-2026-worldwide|/tmp/opencode/worldtime/it/dst-2026-worldwide.html
it/index.html	/it/remote-team-solutions	/tmp/opencode/worldtime/it/remote-team-solutions/index.html|/tmp/opencode/worldtime/it/remote-team-solutions|/tmp/opencode/worldtime/it/remote-team-solutions.html
it/index.html	/it/time/	/tmp/opencode/worldtime/it/time/index.html|/tmp/opencode/worldtime/it/time|/tmp/opencode/worldtime/it/time/.html
it/index.html	/it/time/sao-paulo	/tmp/opencode/worldtime/it/time/sao-paulo/index.html|/tmp/opencode/worldtime/it/time/sao-paulo|/tmp/opencode/worldtime/it/time/sao-paulo.html
ja/blog/index.html	/	/index.html|/tmp/opencode/worldtime|/tmp/opencode/worldtime/.html
ja/blog/index.html	/blog/de-best-meeting-times-remote-teams	/tmp/opencode/worldtime/blog/de-best-meeting-times-remote-teams/index.html|/tmp/opencode/worldtime/blog/de-best-meeting-times-remote-teams|/tmp/opencode/worldtime/blog/de-best-meeting-times-remote-teams.html
ja/blog/index.html	/blog/de-daylight-saving-2026-prep	/tmp/opencode/worldtime/blog/de-daylight-saving-2026-prep/index.html|/tmp/opencode/worldtime/blog/de-daylight-saving-2026-prep|/tmp/opencode/worldtime/blog/de-daylight-saving-2026-prep.html
ja/blog/index.html	/blog/de-schedule-online-classes-time-zones	/tmp/opencode/worldtime/blog/de-schedule-online-classes-time-zones/index.html|/tmp/opencode/worldtime/blog/de-schedule-online-classes-time-zones|/tmp/opencode/worldtime/blog/de-schedule-online-classes-time-zones.html
ja/blog/index.html	/blog/de-utc-everything-guide	/tmp/opencode/worldtime/blog/de-utc-everything-guide/index.html|/tmp/opencode/worldtime/blog/de-utc-everything-guide|/tmp/opencode/worldtime/blog/de-utc-everything-guide.html
ja/blog/index.html	/blog/de-world-clock-desk-setup	/tmp/opencode/worldtime/blog/de-world-clock-desk-setup/index.html|/tmp/opencode/worldtime/blog/de-world-clock-desk-setup|/tmp/opencode/worldtime/blog/de-world-clock-desk-setup.html
ja/blog/index.html	/blog/es-best-meeting-times-remote-teams	/tmp/opencode/worldtime/blog/es-best-meeting-times-remote-teams/index.html|/tmp/opencode/worldtime/blog/es-best-meeting-times-remote-teams|/tmp/opencode/worldtime/blog/es-best-meeting-times-remote-teams.html
ja/blog/index.html	/blog/es-daylight-saving-2026-prep	/tmp/opencode/worldtime/blog/es-daylight-saving-2026-prep/index.html|/tmp/opencode/worldtime/blog/es-daylight-saving-2026-prep|/tmp/opencode/worldtime/blog/es-daylight-saving-2026-prep.html
ja/blog/index.html	/blog/es-schedule-online-classes-time-zones	/tmp/opencode/worldtime/blog/es-schedule-online-classes-time-zones/index.html|/tmp/opencode/worldtime/blog/es-schedule-online-classes-time-zones|/tmp/opencode/worldtime/blog/es-schedule-online-classes-time-zones.html
ja/blog/index.html	/blog/es-utc-everything-guide	/tmp/opencode/worldtime/blog/es-utc-everything-guide/index.html|/tmp/opencode/worldtime/blog/es-utc-everything-guide|/tmp/opencode/worldtime/blog/es-utc-everything-guide.html
ja/blog/index.html	/blog/es-world-clock-desk-setup	/tmp/opencode/worldtime/blog/es-world-clock-desk-setup/index.html|/tmp/opencode/worldtime/blog/es-world-clock-desk-setup|/tmp/opencode/worldtime/blog/es-world-clock-desk-setup.html
ja/blog/index.html	/blog/fr-best-meeting-times-remote-teams	/tmp/opencode/worldtime/blog/fr-best-meeting-times-remote-teams/index.html|/tmp/opencode/worldtime/blog/fr-best-meeting-times-remote-teams|/tmp/opencode/worldtime/blog/fr-best-meeting-times-remote-teams.html
ja/blog/index.html	/blog/fr-daylight-saving-2026-prep	/tmp/opencode/worldtime/blog/fr-daylight-saving-2026-prep/index.html|/tmp/opencode/worldtime/blog/fr-daylight-saving-2026-prep|/tmp/opencode/worldtime/blog/fr-daylight-saving-2026-prep.html
ja/blog/index.html	/blog/fr-schedule-online-classes-time-zones	/tmp/opencode/worldtime/blog/fr-schedule-online-classes-time-zones/index.html|/tmp/opencode/worldtime/blog/fr-schedule-online-classes-time-zones|/tmp/opencode/worldtime/blog/fr-schedule-online-classes-time-zones.html
ja/blog/index.html	/blog/fr-utc-everything-guide	/tmp/opencode/worldtime/blog/fr-utc-everything-guide/index.html|/tmp/opencode/worldtime/blog/fr-utc-everything-guide|/tmp/opencode/worldtime/blog/fr-utc-everything-guide.html
ja/blog/index.html	/blog/fr-world-clock-desk-setup	/tmp/opencode/worldtime/blog/fr-world-clock-desk-setup/index.html|/tmp/opencode/worldtime/blog/fr-world-clock-desk-setup|/tmp/opencode/worldtime/blog/fr-world-clock-desk-setup.html
ja/blog/index.html	/blog/it-best-meeting-times-remote-teams	/tmp/opencode/worldtime/blog/it-best-meeting-times-remote-teams/index.html|/tmp/opencode/worldtime/blog/it-best-meeting-times-remote-teams|/tmp/opencode/worldtime/blog/it-best-meeting-times-remote-teams.html
ja/blog/index.html	/blog/it-daylight-saving-2026-prep	/tmp/opencode/worldtime/blog/it-daylight-saving-2026-prep/index.html|/tmp/opencode/worldtime/blog/it-daylight-saving-2026-prep|/tmp/opencode/worldtime/blog/it-daylight-saving-2026-prep.html
ja/blog/index.html	/blog/it-schedule-online-classes-time-zones	/tmp/opencode/worldtime/blog/it-schedule-online-classes-time-zones/index.html|/tmp/opencode/worldtime/blog/it-schedule-online-classes-time-zones|/tmp/opencode/worldtime/blog/it-schedule-online-classes-time-zones.html
ja/blog/index.html	/blog/it-utc-everything-guide	/tmp/opencode/worldtime/blog/it-utc-everything-guide/index.html|/tmp/opencode/worldtime/blog/it-utc-everything-guide|/tmp/opencode/worldtime/blog/it-utc-everything-guide.html
ja/blog/index.html	/blog/it-world-clock-desk-setup	/tmp/opencode/worldtime/blog/it-world-clock-desk-setup/index.html|/tmp/opencode/worldtime/blog/it-world-clock-desk-setup|/tmp/opencode/worldtime/blog/it-world-clock-desk-setup.html
ja/blog/index.html	/blog/ja-best-meeting-times-remote-teams	/tmp/opencode/worldtime/blog/ja-best-meeting-times-remote-teams/index.html|/tmp/opencode/worldtime/blog/ja-best-meeting-times-remote-teams|/tmp/opencode/worldtime/blog/ja-best-meeting-times-remote-teams.html
ja/blog/index.html	/blog/ja-daylight-saving-2026-prep	/tmp/opencode/worldtime/blog/ja-daylight-saving-2026-prep/index.html|/tmp/opencode/worldtime/blog/ja-daylight-saving-2026-prep|/tmp/opencode/worldtime/blog/ja-daylight-saving-2026-prep.html
ja/blog/index.html	/blog/ja-schedule-online-classes-time-zones	/tmp/opencode/worldtime/blog/ja-schedule-online-classes-time-zones/index.html|/tmp/opencode/worldtime/blog/ja-schedule-online-classes-time-zones|/tmp/opencode/worldtime/blog/ja-schedule-online-classes-time-zones.html
ja/blog/index.html	/blog/ja-utc-everything-guide	/tmp/opencode/worldtime/blog/ja-utc-everything-guide/index.html|/tmp/opencode/worldtime/blog/ja-utc-everything-guide|/tmp/opencode/worldtime/blog/ja-utc-everything-guide.html
ja/blog/index.html	/blog/ja-world-clock-desk-setup	/tmp/opencode/worldtime/blog/ja-world-clock-desk-setup/index.html|/tmp/opencode/worldtime/blog/ja-world-clock-desk-setup|/tmp/opencode/worldtime/blog/ja-world-clock-desk-setup.html
ja/blog/index.html	/blog/ru-best-meeting-times-remote-teams	/tmp/opencode/worldtime/blog/ru-best-meeting-times-remote-teams/index.html|/tmp/opencode/worldtime/blog/ru-best-meeting-times-remote-teams|/tmp/opencode/worldtime/blog/ru-best-meeting-times-remote-teams.html
ja/blog/index.html	/blog/ru-daylight-saving-2026-prep	/tmp/opencode/worldtime/blog/ru-daylight-saving-2026-prep/index.html|/tmp/opencode/worldtime/blog/ru-daylight-saving-2026-prep|/tmp/opencode/worldtime/blog/ru-daylight-saving-2026-prep.html
ja/blog/index.html	/blog/ru-schedule-online-classes-time-zones	/tmp/opencode/worldtime/blog/ru-schedule-online-classes-time-zones/index.html|/tmp/opencode/worldtime/blog/ru-schedule-online-classes-time-zones|/tmp/opencode/worldtime/blog/ru-schedule-online-classes-time-zones.html
ja/blog/index.html	/blog/ru-utc-everything-guide	/tmp/opencode/worldtime/blog/ru-utc-everything-guide/index.html|/tmp/opencode/worldtime/blog/ru-utc-everything-guide|/tmp/opencode/worldtime/blog/ru-utc-everything-guide.html
ja/blog/index.html	/blog/ru-world-clock-desk-setup	/tmp/opencode/worldtime/blog/ru-world-clock-desk-setup/index.html|/tmp/opencode/worldtime/blog/ru-world-clock-desk-setup|/tmp/opencode/worldtime/blog/ru-world-clock-desk-setup.html
ja/blog/index.html	/blog/uk-best-meeting-times-remote-teams	/tmp/opencode/worldtime/blog/uk-best-meeting-times-remote-teams/index.html|/tmp/opencode/worldtime/blog/uk-best-meeting-times-remote-teams|/tmp/opencode/worldtime/blog/uk-best-meeting-times-remote-teams.html
ja/blog/index.html	/blog/uk-daylight-saving-2026-prep	/tmp/opencode/worldtime/blog/uk-daylight-saving-2026-prep/index.html|/tmp/opencode/worldtime/blog/uk-daylight-saving-2026-prep|/tmp/opencode/worldtime/blog/uk-daylight-saving-2026-prep.html
ja/blog/index.html	/blog/uk-schedule-online-classes-time-zones	/tmp/opencode/worldtime/blog/uk-schedule-online-classes-time-zones/index.html|/tmp/opencode/worldtime/blog/uk-schedule-online-classes-time-zones|/tmp/opencode/worldtime/blog/uk-schedule-online-classes-time-zones.html
ja/blog/index.html	/blog/uk-utc-everything-guide	/tmp/opencode/worldtime/blog/uk-utc-everything-guide/index.html|/tmp/opencode/worldtime/blog/uk-utc-everything-guide|/tmp/opencode/worldtime/blog/uk-utc-everything-guide.html
ja/blog/index.html	/blog/uk-world-clock-desk-setup	/tmp/opencode/worldtime/blog/uk-world-clock-desk-setup/index.html|/tmp/opencode/worldtime/blog/uk-world-clock-desk-setup|/tmp/opencode/worldtime/blog/uk-world-clock-desk-setup.html
ja/blog/index.html	/blog/zh-best-meeting-times-remote-teams	/tmp/opencode/worldtime/blog/zh-best-meeting-times-remote-teams/index.html|/tmp/opencode/worldtime/blog/zh-best-meeting-times-remote-teams|/tmp/opencode/worldtime/blog/zh-best-meeting-times-remote-teams.html
ja/blog/index.html	/blog/zh-daylight-saving-2026-prep	/tmp/opencode/worldtime/blog/zh-daylight-saving-2026-prep/index.html|/tmp/opencode/worldtime/blog/zh-daylight-saving-2026-prep|/tmp/opencode/worldtime/blog/zh-daylight-saving-2026-prep.html
ja/blog/index.html	/blog/zh-schedule-online-classes-time-zones	/tmp/opencode/worldtime/blog/zh-schedule-online-classes-time-zones/index.html|/tmp/opencode/worldtime/blog/zh-schedule-online-classes-time-zones|/tmp/opencode/worldtime/blog/zh-schedule-online-classes-time-zones.html
ja/blog/index.html	/blog/zh-utc-everything-guide	/tmp/opencode/worldtime/blog/zh-utc-everything-guide/index.html|/tmp/opencode/worldtime/blog/zh-utc-everything-guide|/tmp/opencode/worldtime/blog/zh-utc-everything-guide.html
ja/blog/index.html	/blog/zh-world-clock-desk-setup	/tmp/opencode/worldtime/blog/zh-world-clock-desk-setup/index.html|/tmp/opencode/worldtime/blog/zh-world-clock-desk-setup|/tmp/opencode/worldtime/blog/zh-world-clock-desk-setup.html
ja/blog/index.html	/blog/zz_scratch_manual	/tmp/opencode/worldtime/blog/zz_scratch_manual/index.html|/tmp/opencode/worldtime/blog/zz_scratch_manual|/tmp/opencode/worldtime/blog/zz_scratch_manual.html
ja/blog/index.html	/blog/zz_scratch_script	/tmp/opencode/worldtime/blog/zz_scratch_script/index.html|/tmp/opencode/worldtime/blog/zz_scratch_script|/tmp/opencode/worldtime/blog/zz_scratch_script.html
ja/blog/index.html	/ja/how-it-works	/tmp/opencode/worldtime/ja/how-it-works/index.html|/tmp/opencode/worldtime/ja/how-it-works|/tmp/opencode/worldtime/ja/how-it-works.html
ja/index.html	/	/index.html|/tmp/opencode/worldtime|/tmp/opencode/worldtime/.html
ja/index.html	/ja/dst-2026-worldwide	/tmp/opencode/worldtime/ja/dst-2026-worldwide/index.html|/tmp/opencode/worldtime/ja/dst-2026-worldwide|/tmp/opencode/worldtime/ja/dst-2026-worldwide.html
ja/index.html	/ja/remote-team-solutions	/tmp/opencode/worldtime/ja/remote-team-solutions/index.html|/tmp/opencode/worldtime/ja/remote-team-solutions|/tmp/opencode/worldtime/ja/remote-team-solutions.html
ja/index.html	/ja/time/	/tmp/opencode/worldtime/ja/time/index.html|/tmp/opencode/worldtime/ja/time|/tmp/opencode/worldtime/ja/time/.html
ja/index.html	/ja/time/sao-paulo	/tmp/opencode/worldtime/ja/time/sao-paulo/index.html|/tmp/opencode/worldtime/ja/time/sao-paulo|/tmp/opencode/worldtime/ja/time/sao-paulo.html
live.html	/	/index.html|/tmp/opencode/worldtime|/tmp/opencode/worldtime/.html
meeting-planner.html	/	/index.html|/tmp/opencode/worldtime|/tmp/opencode/worldtime/.html
meeting-planner.html	/time/	/tmp/opencode/worldtime/time/index.html|/tmp/opencode/worldtime/time|/tmp/opencode/worldtime/time/.html
privacy.html	/	/index.html|/tmp/opencode/worldtime|/tmp/opencode/worldtime/.html
remote-team-solutions.html	/	/index.html|/tmp/opencode/worldtime|/tmp/opencode/worldtime/.html
remote-team-solutions.html	/time/	/tmp/opencode/worldtime/time/index.html|/tmp/opencode/worldtime/time|/tmp/opencode/worldtime/time/.html
ru/blog/index.html	/	/index.html|/tmp/opencode/worldtime|/tmp/opencode/worldtime/.html
ru/blog/index.html	/blog/de-best-meeting-times-remote-teams	/tmp/opencode/worldtime/blog/de-best-meeting-times-remote-teams/index.html|/tmp/opencode/worldtime/blog/de-best-meeting-times-remote-teams|/tmp/opencode/worldtime/blog/de-best-meeting-times-remote-teams.html
ru/blog/index.html	/blog/de-daylight-saving-2026-prep	/tmp/opencode/worldtime/blog/de-daylight-saving-2026-prep/index.html|/tmp/opencode/worldtime/blog/de-daylight-saving-2026-prep|/tmp/opencode/worldtime/blog/de-daylight-saving-2026-prep.html
ru/blog/index.html	/blog/de-schedule-online-classes-time-zones	/tmp/opencode/worldtime/blog/de-schedule-online-classes-time-zones/index.html|/tmp/opencode/worldtime/blog/de-schedule-online-classes-time-zones|/tmp/opencode/worldtime/blog/de-schedule-online-classes-time-zones.html
ru/blog/index.html	/blog/de-utc-everything-guide	/tmp/opencode/worldtime/blog/de-utc-everything-guide/index.html|/tmp/opencode/worldtime/blog/de-utc-everything-guide|/tmp/opencode/worldtime/blog/de-utc-everything-guide.html
ru/blog/index.html	/blog/de-world-clock-desk-setup	/tmp/opencode/worldtime/blog/de-world-clock-desk-setup/index.html|/tmp/opencode/worldtime/blog/de-world-clock-desk-setup|/tmp/opencode/worldtime/blog/de-world-clock-desk-setup.html
ru/blog/index.html	/blog/es-best-meeting-times-remote-teams	/tmp/opencode/worldtime/blog/es-best-meeting-times-remote-teams/index.html|/tmp/opencode/worldtime/blog/es-best-meeting-times-remote-teams|/tmp/opencode/worldtime/blog/es-best-meeting-times-remote-teams.html
ru/blog/index.html	/blog/es-daylight-saving-2026-prep	/tmp/opencode/worldtime/blog/es-daylight-saving-2026-prep/index.html|/tmp/opencode/worldtime/blog/es-daylight-saving-2026-prep|/tmp/opencode/worldtime/blog/es-daylight-saving-2026-prep.html
ru/blog/index.html	/blog/es-schedule-online-classes-time-zones	/tmp/opencode/worldtime/blog/es-schedule-online-classes-time-zones/index.html|/tmp/opencode/worldtime/blog/es-schedule-online-classes-time-zones|/tmp/opencode/worldtime/blog/es-schedule-online-classes-time-zones.html
